kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,Tithonia diversifolia,25.658799,91.893669,0.7828054298642534,0.8411214953271028,0.3636363636363636,0.4310886751119154,0.9177489177489178,0.572538860103627,0.7363896848137536,0.8508997429305912,0.5278810408921933,0.8308457711442786,0.7377521613832853,0.2345468335229427,0.2256130790190735,0.0375,0.7923076923076923,0.2410650035979851,0.1309090909090909,0.0597539543057996,0.0096259625962596,0.1951557928392604,0.9156626180703354,0.0,0.6666666666666666,0.0,0.14518563235738,0.5577366142104827
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Campsis,Campsis radicans,28.39606,77.060299,0.8910614525139665,0.4122807017543859,0.4791666666666667,0.2966262889178095,0.6987577639751553,0.748,0.4069767441860465,0.9206730769230768,0.7737068965517241,0.797945205479452,0.843956043956044,0.3380556912554958,0.1790567545963229,0.0384615384615384,0.3587786259541984,0.2277867528271405,0.1365313653136531,0.321553533939818,0.0073997944501541,0.3049574009924164,0.746987911661265,0.6867469491901869,0.3333333333333333,0.7692307692307693,0.0097287184284377,0.5305644282983524
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus benjamina,25.853469,83.634012,0.9212962962962964,0.2336448598130841,0.8780487804878049,0.0501558515160102,0.5813953488372093,0.9866666666666668,0.0972222222222222,0.7670250896057348,0.9128787878787878,0.7074468085106383,0.9765886287625418,0.4388390822063516,0.2864117168429617,0.073170731707317,0.46875,0.3667698658410733,0.25,0.1158645276292335,0.3940390544707091,0.3229811128126595,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0054864667154352,0.5479652766343389
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Delonix,Delonix regia,28.528982,77.187165,0.8851540616246498,0.7053571428571429,0.375,0.6031063788219205,0.9271137026239068,0.6680080482897385,0.7402985074626866,0.935412026726058,0.8333333333333334,0.9455128205128204,0.7450980392156863,0.0427130898021309,0.0595325054784514,0.0638297872340425,0.7481481481481481,0.0544959128065395,0.0945273631840796,0.0339495200853181,0.004786680541103,0.0480345320204611,0.9518072185330858,0.9638553995372496,0.6666666666666666,0.3846153846153846,0.0395069532237673,0.5602172550568298
Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia pauciflora,10.318115,77.012505,0.7298050139275766,0.2894736842105263,0.8367346938775511,0.0718889439762022,0.4722222222222222,0.768,0.1686046511627907,0.7156177156177156,0.7489270386266095,0.5521885521885522,0.8,0.2994366197183098,0.1885737115461446,0.282051282051282,0.2857142857142857,0.2241518578352181,0.3542435424354243,0.0875873186458893,0.0536374845869297,0.2420207144366941,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.2760484622553588,0.5193129238583275
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis sativus,34.052524,74.807727,0.9479166666666666,0.5233644859813084,0.76,0.1701260192735359,0.8037383177570093,0.8886792452830189,0.3271604938271605,0.845,0.906614785992218,0.8694267515923567,0.9383983572895276,0.1252528395830091,0.0884520884520884,0.1136363636363636,0.3015873015873015,0.0890264730999146,0.1236559139784946,0.0451127819548872,0.0358201581027668,0.0725964550617433,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0673473043166756,0.5453576419414635
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Browallia,Browallia americana,11.418166,76.711104,0.875,0.4205607476635514,0.7804878048780488,0.0930858600170019,0.6232558139534884,0.8833333333333333,0.2361111111111111,0.7562724014336918,0.8446969696969697,0.6858638743455497,0.9264214046822744,0.0660269263821254,0.0423108218063466,0.1951219512195122,0.3359375,0.0406604747162022,0.1951219512195122,0.0343614718614718,0.0343268242548818,0.0493754842123164,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1448427212874908,0.5392622450342319
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,Vachellia farnesiana,12.827083,77.736288,0.84593837535014,0.5446428571428571,0.7608695652173914,0.143462410089664,0.7346938775510204,0.8169014084507042,0.3223880597014925,0.7897091722595079,0.8479166666666667,0.7467948717948718,0.875,0.0958605664488017,0.0654051830522418,0.0425531914893617,0.3458646616541353,0.0735006228866346,0.0597014925373134,0.0316253983819563,0.0156087408949011,0.0696021432867375,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1441213653603034,0.5353078284682785
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Ixora,Ixora chinensis,22.589531,88.412969,0.8633720930232558,0.4107142857142857,0.4893617021276595,0.340788938592924,0.6593059936908517,0.7478448275862069,0.3689024390243902,0.9144254278728606,0.7052896725440806,0.8091872791519434,0.8091954022988506,0.2873326467559217,0.1278976818545164,0.1463414634146341,0.3643410852713178,0.1837641357027463,0.1633663366336633,0.3141592920353982,0.0065775950668037,0.2676074211314433,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0142039850069047,0.5201672952686205
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea,17.870001,75.849998,0.9363867684478372,0.7368421052631579,0.4705882352941176,0.2511883679746481,0.9154929577464788,0.8155893536121673,0.5228571428571429,0.8522483940042827,0.893574297188755,0.888235294117647,0.9141104294478528,0.0749227856929361,0.0700729927007299,0.0055555555555555,0.547945205479452,0.0703561966440977,0.0163398692810457,0.0293122886133032,0.0064556434818825,0.0385964372519459,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0901384083044982,0.5601089568902311
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena globosa,18.996256,84.595762,0.8796296296296297,0.8317757009345794,0.4634146341463415,0.444910514541387,0.8539823008849557,0.5870967741935483,0.7013888888888888,0.8888888888888888,0.6212121212121212,0.8186528497409327,0.7892976588628763,0.0660174710010024,0.0768917819365337,0.0,0.8515625,0.0788278992983904,0.0182926829268292,0.0189393939393939,0.000616522811344,0.0334460800060467,0.8192771125867657,0.8674698366034213,0.6666666666666666,0.2307692307692307,0.0426081342801807,0.5507161545585872
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Boswellia,Boswellia serrata,25.048014,75.719159,0.7418300653594772,0.631578947368421,0.3181818181818182,0.3763968668407311,0.7873015873015873,0.638755980861244,0.627831715210356,0.7929292929292929,0.8921052631578947,0.775,0.7058823529411765,0.362078599366735,0.3388385721896643,0.1951219512195122,0.7906976744186046,0.3881471070508315,0.2074468085106383,0.0675566343042071,0.0126512651265126,0.2540458968621533,0.9156626180703354,0.0,0.6666666666666666,0.0,0.2277004909983633,0.5453209857236899
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum aureum,27.567822,78.654267,0.9033078880407124,0.7226890756302521,0.2941176470588235,0.5633094195471909,0.952112676056338,0.6869070208728653,0.7514285714285714,0.9150743099787686,0.9598393574297188,0.9441176470588236,0.7811860940695297,0.0762872223882083,0.0936930368209989,0.0111111111111111,0.7810650887573964,0.0888496616651956,0.0359477124183006,0.0497559143822756,0.0066638900458142,0.0499030858689967,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0314878892733564,0.559477920469418
Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Grevillea,Grevillea robusta,10.733926,76.082772,0.8776041666666666,0.8037383177570093,0.4146341463414634,0.4171276831157335,0.9,0.7480769230769231,0.6741935483870968,0.8099173553719008,0.8871595330739299,0.8789808917197452,0.8357289527720739,0.1666047548291233,0.1535181236673774,0.0,0.768,0.1764705882352941,0.021505376344086,0.0350179068842021,0.0035743744844652,0.1136592741935483,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.106394411606663,0.5541943918334784
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Argemone,Argemone mexicana,21.984823,73.458452,0.9557291666666666,0.8037383177570093,0.6,0.2853039288361749,0.912772585669782,0.7867924528301887,0.6018518518518519,0.8675,0.943579766536965,0.9331210191082804,0.9117043121149896,0.1705092911218169,0.1896805896805896,0.0,0.873015873015873,0.1850982066609735,0.010752688172043,0.0369340746624305,0.0007411067193675,0.128749336745841,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0069854916711445,0.5622623267676526
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,23.038655,72.550544,0.773109243697479,0.5794392523364486,0.7073170731707317,0.1488343558282208,0.6428571428571429,0.7620320855614974,0.3569023569023569,0.7416666666666667,0.7475083056478405,0.6412556053811659,0.8283132530120482,0.0992355605889014,0.0603758496601359,0.0232558139534883,0.3384615384615385,0.0820865345733926,0.0617977528089887,0.0313174946004319,0.0131524866420057,0.0655753163721404,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2569659442724458,0.5255684032126954
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dichrostachys,Dichrostachys cinerea,12.237789,79.041091,0.8235294117647058,0.6261682242990654,0.6341463414634146,0.1500613496932515,0.7380952380952381,0.7754010695187166,0.4208754208754209,0.7666666666666667,0.7408637873754153,0.6995515695067265,0.8734939759036144,0.0719139297848244,0.0447820871651339,0.0,0.3307692307692307,0.0509502628386575,0.0372340425531914,0.0267278617710583,0.0080147965474722,0.0631910375631544,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.1739375175907683,0.5459418940930988
Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Cordyline,Cordyline fruticosa,14.528463,74.331238,0.8798701298701299,0.6944444444444444,0.4489795918367347,0.383728813559322,0.9310344827586208,0.7266666666666667,0.6742671009771987,0.8434579439252337,0.8670212765957447,0.8793774319066148,0.8179551122194514,0.1132151898734177,0.1426448736998514,0.0465116279069767,0.8076923076923077,0.146090841399851,0.0677083333333333,0.0161843107387661,0.0065762433210028,0.0771776949841426,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.099889012208657,0.5539824063055885
Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia pellucida,10.111132,76.280432,0.9415041782729804,0.5789473684210527,0.6326530612244898,0.2282597917699553,0.8055555555555556,0.8,0.436046511627907,0.9209302325581395,0.8351177730192719,0.8691275167785235,0.912087912087912,0.1118565992389345,0.1572787125091441,0.0,0.8222222222222222,0.1355657176574716,0.003690036900369,0.0376506024096385,0.0002055076037813,0.0672999938412268,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0025849335302806,0.5510882894803035
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,Crotalaria verrucosa,11.325028,76.934934,0.8931297709923665,0.7226890756302521,0.5,0.2060001863411907,0.8422535211267606,0.7722960151802657,0.5114285714285715,0.8110403397027601,0.857429718875502,0.8176470588235294,0.8936605316973415,0.063738671447067,0.0583302952971199,0.0,0.5857988165680473,0.0544277728743748,0.0016339869281045,0.0289147577919639,0.0064556434818825,0.0388733347690982,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.1001730103806228,0.5451316552566142
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,16.796511,74.290504,0.9387186629526464,0.543859649122807,0.7142857142857143,0.1789786812097174,0.8240740740740741,0.862,0.3633720930232558,0.8744186046511628,0.9036402569593148,0.8557046979865772,0.934065934065934,0.0436612824278022,0.0409656181419166,0.0,0.4296296296296296,0.0376639864578925,0.007380073800738,0.0108876176416312,0.0061652281134401,0.0250507786052809,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0882570162481536,0.5618170698569991
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Morinda,Morinda citrifolia,12.241578,75.104604,0.9154929577464788,0.5625,0.5,0.285350188602304,0.8892128279883382,0.8272357723577236,0.4759036144578313,0.8456375838926175,0.8354166666666667,0.8870967741935484,0.8925438596491229,0.0972702806612841,0.0802139037433155,0.0212765957446808,0.5413533834586466,0.102868068833652,0.0404040404040404,0.0345672959058592,0.0038022813688212,0.0567953541035099,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0967130214917825,0.5400708739560786
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Tectona,Tectona hamiltoniana,30.339615,78.000549,0.9126760563380282,0.6875,0.3695652173913043,0.5172625127681307,0.9620253164556962,0.7296747967479674,0.7009063444108762,0.9049773755656108,0.89375,0.962457337883959,0.8135964912280702,0.0907343329488658,0.1098313451254627,0.0212765957446808,0.8646616541353384,0.1256214149139579,0.0303030303030303,0.0129933807305712,0.0023236163920574,0.0535371801194586,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0702495201535508,0.5664437398967057
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,Sesamum indicum,23.668049,69.66766,0.879154078549849,0.7678571428571429,0.3720930232558139,0.6028472144378433,0.9161290322580644,0.6703296703296703,0.7986348122866894,0.9575471698113208,0.6649484536082474,0.92,0.7547619047619047,0.0830059777967549,0.0802183956320873,0.073170731707317,0.8536585365853658,0.0928961748633879,0.0858585858585858,0.0976344086021505,0.0047311827956989,0.0403474475503335,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0875502008032128,0.5565795813224443
Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,Trema tomentosum,27.75,88.5,0.2874692874692874,0.7981651376146789,0.4242424242424242,0.3752030319436925,0.1239193083573487,0.3061564059900166,0.4988913525498891,0.4090909090909091,0.3713798977853492,0.135048231511254,0.392226148409894,0.0356123850787276,0.037989711119905,0.0229885057471264,0.5307692307692308,0.0361483328139607,0.0305084745762711,0.0483130365342383,0.0035743744844652,0.051110013227724,0.9156626180703354,0.0,0.6666666666666666,0.0,0.8717406624383368,0.5888754233717913
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,Thunbergia erecta,10.776729,76.375937,0.9442896935933148,0.1842105263157894,0.9591836734693876,0.0423401090728805,0.6790123456790124,0.96,0.0843023255813953,0.8627906976744186,0.925053533190578,0.8053691275167785,0.9824175824175824,0.3205487682755858,0.2596927578639356,0.2948717948717949,0.362962962962963,0.2587402271721493,0.4095940959409594,0.1041039156626506,0.2790793259350596,0.2543419350865307,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0027695716395864,0.5649332364947669
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Aegle,Aegle marmelos,20.476169,85.876103,0.9087837837837838,0.6808510638297872,0.2580645161290322,0.4438707528314457,0.8827361563517915,0.7774798927613941,0.6514522821576764,0.8277310924369747,0.7859237536656891,0.8888888888888888,0.8579545454545454,0.0787055533359968,0.0320916905444126,0.0666666666666666,0.5185185185185185,0.073973280554181,0.0859375,0.0784313725490196,0.006050605060506,0.0620966025959287,0.800000011920929,0.7777777646958262,0.6666666666666666,0.4166666666666667,0.1205978705978706,0.5454292217313536
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,Cynodon dactylon,27.357708,81.693521,0.926208651399491,0.5210084033613446,0.3382352941176471,0.3547936271312774,0.8450704225352113,0.7609108159392789,0.5314285714285715,0.9129511677282378,0.7791164658634538,0.8676470588235294,0.852760736196319,0.1372373269594662,0.1381698869850528,0.0055555555555555,0.6331360946745562,0.1309208590761988,0.0473856209150326,0.0623357116034547,0.0060391503540191,0.1137433467679906,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0060553633217993,0.536828594870815
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Limnophila,Limnophila indica,20.003432,75.524551,0.9244186046511628,0.2631578947368421,0.8541666666666666,0.0737317930688096,0.7160883280757098,0.9354166666666668,0.151603498542274,0.8484107579462102,0.9269521410579346,0.8021201413427562,0.9586206896551724,0.4542345276872964,0.297761790567546,0.0256410256410256,0.4809160305343511,0.3590468497576736,0.1586715867158671,0.1433108376339817,0.3722507708119218,0.4285424227811477,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.0288025251528901,0.5414064133180629
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis sativus,22.580835,75.094257,0.9338422391857506,0.5789473684210527,0.3088235294117647,0.3598657843228632,0.9463276836158192,0.785171102661597,0.5971428571428572,0.864516129032258,0.8032128514056225,0.9323529411764706,0.8773006134969326,0.1322108199661253,0.1558394160583941,0.0277777777777777,0.726027397260274,0.1468943185163379,0.0261437908496732,0.0413378429161969,0.0033319450229071,0.0890113611872286,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.057439446366782,0.5531638041813868
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tridax,Tridax procumbens,12.899784,77.492718,0.8571428571428571,0.5267857142857143,0.5416666666666666,0.347172023053629,0.7055393586005831,0.7183098591549296,0.4388059701492537,0.888641425389755,0.7541666666666667,0.7852564102564102,0.7952069716775599,0.273972602739726,0.2834185536888239,0.0425531914893617,0.5671641791044776,0.264850136239782,0.1044776119402985,0.3476715250622111,0.004786680541103,0.2877463555507765,0.8072288741323431,0.8192771125867657,0.3333333333333333,0.9230769230769232,0.0224399494310998,0.5305955069562673
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,19.128384,72.929889,0.8571428571428571,0.5233644859813084,0.2439024390243902,0.5154601226993865,0.8214285714285714,0.5993690851735016,0.65625,0.8855218855218855,0.7793103448275862,0.8340807174887892,0.7119205298013245,0.114134326220822,0.0834011391375101,0.073170731707317,0.625,0.1170037144036318,0.1158536585365853,0.1084956709956709,0.0049321824907521,0.0891706505923924,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0163242330424992,0.5450866196632722
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,Achyranthes aspera,16.178412,80.237605,0.8240740740740741,0.4953271028037383,0.6585365853658537,0.2292434117313686,0.627906976744186,0.7833333333333333,0.34375,0.7491039426523297,0.7386363636363636,0.6648936170212766,0.8327759197324415,0.1112292964595046,0.0537021969080553,0.1944444444444444,0.28125,0.066047471620227,0.1585365853658536,0.0404040404040404,0.0337101747173689,0.0769576314446146,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.2425018288222384,0.5238778766065785
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza sativa,19.16795,81.23956,0.8641618497109826,0.5412844036697247,0.72,0.1242681775259678,0.7652439024390244,0.8365591397849462,0.331306990881459,0.8034934497816594,0.8434343434343434,0.7669902912621359,0.9029345372460496,0.0760192809801164,0.0611721611721611,0.0,0.3358778625954198,0.0554323725055432,0.034313725490196,0.0228129713423831,0.0099958350687213,0.0764186089473198,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1334969788519637,0.5398199896682908
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,19.327992,81.38243,0.9088541666666666,0.6448598130841121,0.48,0.3137509266123054,0.8881987577639752,0.7716981132075472,0.6049382716049383,0.81,0.8151750972762646,0.8980891719745223,0.8706365503080082,0.1373119358074222,0.1477272727272727,0.1136363636363636,0.6428571428571429,0.1480331262939958,0.0974358974358974,0.0430269862238158,0.0051877470355731,0.1053618355334941,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0802435966326347,0.5606745408276073
Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Manilkara,Manilkara zapota,16.575967,79.312402,0.977715877437326,0.2982456140350877,0.6326530612244898,0.1968269707486366,0.8148148148148148,0.936,0.2470930232558139,0.8651162790697674,0.9379014989293362,0.898989898989899,0.9582417582417584,0.163943661971831,0.1314422692768677,0.1538461538461538,0.4586466165413533,0.1494345718901454,0.1734317343173431,0.0349274583557227,0.0509658857377723,0.0992102380815126,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0026095060577819,0.5512514082935407
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,Origanum vulgare,30.075224,80.235748,0.7971830985915493,0.2857142857142857,0.8478260869565217,0.0588054502612437,0.5506329113924051,0.8455284552845529,0.1333333333333333,0.7819025522041764,0.8208333333333333,0.6460481099656358,0.8640350877192983,0.2592592592592592,0.1970382558617852,0.4042553191489361,0.3233082706766917,0.208604206500956,0.398989898989899,0.07060554057367,0.0528094634558512,0.2870476921109832,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.1930902111324376,0.529605720635391
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus deltoides,28.309243,79.811884,0.988826815642458,0.4473684210526316,0.6041666666666666,0.2439683652017218,0.8850931677018633,0.898,0.3633720930232558,0.9134615384615384,0.918103448275862,0.9417808219178082,0.9516483516483516,0.1489985344406448,0.0779376498800959,0.0384615384615384,0.3206106870229007,0.0953150242326332,0.084870848708487,0.0447865640307907,0.0632963419646527,0.0892472614923696,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0157156220767072,0.5746169106458352
Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lawsonia,Lawsonia inermis,10.756198,79.799362,0.9322916666666666,0.0841121495327102,0.92,0.036693847294292,0.6386292834890965,0.969811320754717,0.0313479623824451,0.8275,0.926070038910506,0.802547770700637,0.9774127310061602,0.3241084695393759,0.1673773987206823,0.5348837209302325,0.1825396825396825,0.1687368174361378,0.4838709677419355,0.1321130123358535,0.0778113830079736,0.2755391866163114,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0073437220132545,0.5766060774764912
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus americanus,14.87,76.870003,0.8727735368956743,0.5263157894736842,0.5294117647058824,0.1392487650293596,0.7655367231638418,0.8269961977186312,0.3514285714285714,0.7870967741935484,0.8654618473895582,0.7735294117647059,0.9079754601226994,0.2091262329381289,0.3135036496350365,0.0,0.821917808219178,0.2403591404180159,0.0130718954248366,0.0210447200300638,0.0106205747605164,0.1636134117429724,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.1211072664359861,0.5278877521544952
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia tetraphylla,17.40636,78.452157,0.8567708333333334,0.7476635514018691,0.42,0.5500370644922165,0.8819875776397516,0.6773584905660377,0.7530864197530864,0.875,0.9182879377431906,0.8949044585987261,0.7494866529774127,0.1559685489635454,0.1695331695331695,0.1363636363636363,0.7063492063492064,0.1799366420274551,0.2717948717948718,0.1138858397365532,0.02149209486166,0.1120413782838431,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.0480028658427368,0.5490340149607692
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia hirta,10.438814,76.23482,0.9523809523809524,0.2321428571428571,0.875,0.0653511771026668,0.7463556851311953,0.9698189134808852,0.1074626865671641,0.8530066815144766,0.9375,0.8333333333333334,0.9846491228070176,0.3035409770287892,0.2649103549213318,0.1276595744680851,0.4328358208955223,0.2691966922622563,0.2686567164179104,0.0858433734939759,0.3848074921956295,0.2517396580592635,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0064791403286978,0.5503504907018507
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna auriculata,14.018101,75.839224,0.8703703703703703,0.5607476635514018,0.3170731707317073,0.5238027769906489,0.8130841121495327,0.6466666666666666,0.6215277777777778,0.8530465949820788,0.6045627376425855,0.8260869565217391,0.7625418060200669,0.1989267209474463,0.1398907103825136,0.0555555555555555,0.5511811023622047,0.1705556891989415,0.1646341463414634,0.0787119856887298,0.009075907590759,0.1209981371572152,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0504754937820043,0.5370458451211962
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica,17.756357,83.256565,0.9523809523809524,0.1428571428571428,0.4791666666666667,0.1971280648627527,0.7463556851311953,0.9074446680080482,0.2,0.9020044543429844,0.8604166666666667,0.8685897435897436,0.9320175438596492,0.108456922902751,0.1004081632653061,0.1276595744680851,0.4210526315789473,0.0940627084723148,0.1243781094527363,0.037703141928494,0.0052029136316337,0.0825980061969554,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0181731984829329,0.5723871858246027
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,9.306103,76.591631,0.1633802816901408,0.7857142857142857,0.4565217391304347,0.5526652872204159,0.1020408163265306,0.1448692152917505,0.6716417910447762,0.4138702460850111,0.2104166666666666,0.1217948717948717,0.2236842105263158,0.0334486735870818,0.0366104483751542,0.0212765957446808,0.6015037593984962,0.0388145315487571,0.0298507462686567,0.0524638391762686,0.0016899028305872,0.0545481054876159,0.0,0.0,0.0,0.0,0.752370417193426,0.626918061142982
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Echinops,Echinops echinatus,22.72512,71.636954,0.9192200557103064,0.5789473684210527,0.5306122448979592,0.2816063460585027,0.8827160493827161,0.802,0.5058139534883721,0.858139534883721,0.8265524625267666,0.8825503355704698,0.8923076923076924,0.0804125776086521,0.071689831748354,0.0128205128205128,0.562962962962963,0.0843782268771205,0.03690036900369,0.0265436746987951,0.0041101520756267,0.0499322534951037,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1039512555391432,0.5410643437710905
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Barleria,Barleria montana,12.272746,76.666109,0.8994413407821229,0.3070175438596491,0.8958333333333334,0.0603664030433476,0.6739130434782609,0.902,0.1598837209302325,0.8581730769230769,0.896551724137931,0.7671232876712328,0.9428571428571428,0.3370786516853932,0.1658673061550759,0.282051282051282,0.2442748091603053,0.202140549273021,0.3911439114391143,0.1210636808957312,0.0563090834360871,0.2472848984177511,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.086623012160898,0.5421579057281166
Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula utilis,27.6077,91.8488,0.9607843137254902,0.1339285714285714,0.4347826086956521,0.2006108976253818,0.7521865889212828,0.9134808853118712,0.1970149253731343,0.906040268456376,0.8666666666666667,0.8782051282051282,0.9385964912280702,0.1203383314109957,0.1032496914849856,0.1276595744680851,0.4285714285714285,0.1070745697896749,0.1243781094527363,0.0404510909536651,0.0052809463455851,0.0814303158431901,0.9156626180703354,0.0,0.6666666666666666,0.0,0.0105878634639696,0.5734069520399031
